code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t
3270190006428;http://world-fr.openfoodfacts.org/produit/3270190006428/breakz-chocolat-carrefour-kids;Breakz Chocolat;Carrefour Kids,Carrefour;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/000/6428/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/000/6428/front.4.200.jpg;1510150680
3270190008217;http://world-fr.openfoodfacts.org/produit/3270190008217/breaks-chocolat-x2-carrefour-kids;Breaks chocolat x2;Carrefour Kids,Carrefour;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/000/8217/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/000/8217/front.3.200.jpg;1503127352
3270190122845;http://world-fr.openfoodfacts.org/produit/3270190122845/genoises-cerise-carrefour;Génoises Cerise;Carrefour;Carrefour;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Génoises;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/012/2845/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/012/2845/front.7.200.jpg;1461147421
3270190122852;http://world-fr.openfoodfacts.org/produit/3270190122852/palmiers-carrefour;Palmiers;Carrefour;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/012/2852/front.19.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/012/2852/front.19.200.jpg;1447012346
3270190129509;http://world-fr.openfoodfacts.org/produit/3270190129509/gouters-parfum-choco-carrefour-kids;Goûters parfum Choco;Carrefour kids;;d;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/012/9509/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/012/9509/front.6.200.jpg;1489591099
3270190129516;http://world-fr.openfoodfacts.org/produit/3270190129516/gouters-a-la-pulpe-de-fraise-carrefour;Goûters à la pulpe de fraise;Carrefour;Carrefour;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:strawberry-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/012/9516/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/012/9516/front.4.200.jpg;1511376033
3270190133711;http://world-fr.openfoodfacts.org/produit/3270190133711/assortiment-biscuits-patissiers-automne-hiver-carrefour;Assortiment biscuits pâtissiers Automne-Hiver;Carrefour;Carrefour Market;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/013/3711/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/013/3711/front.7.200.jpg;1473011163
3270190138396;http://world-fr.openfoodfacts.org/produit/3270190138396/le-petit-beurre-tablette-chocolat-lait-carrefour;Le petit beurre tablette Chocolat lait;Carrefour;Carrefour market;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/013/8396/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/013/8396/front.7.200.jpg;1458671929
3270190173113;http://world-fr.openfoodfacts.org/produit/3270190173113/tuiles-aux-amandes-carrefour;Tuiles aux amandes;Carrefour;Carrefour;d;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/017/3113/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/017/3113/front.6.200.jpg;1452452137
3270190178859;http://world-fr.openfoodfacts.org/produit/3270190178859/cigarettes-carrefour;Cigarettes;Carrefour;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/017/8859/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/017/8859/front.10.200.jpg;1459376665
3270190178866;http://world-fr.openfoodfacts.org/produit/3270190178866/gouters-dores-x-trem-coeur-fondant-x12-carrefour;Goûters dorés X'trem Coeur fondant (x12);Carrefour;Carrefour Express;e;Biscuits,Biscuits au chocolat,Biscuits aux oeufs;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/017/8866/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/017/8866/front.4.200.jpg;1405373854
3270190178897;http://world-fr.openfoodfacts.org/produit/3270190178897/barquettes-chocolat-noisette-carrefour;Barquettes chocolat noisette;Carrefour;Carrefour Market;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Barquettes;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/017/8897/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/017/8897/front.5.200.jpg;1491035852
3270190182160;http://world-fr.openfoodfacts.org/produit/3270190182160/fourres-cacao-bio-carrefour-bio;Fourres cacao bio;Carrefour Bio;Carrefour;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits sans gluten;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/019/018/2160/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/327/019/018/2160/front.9.200.jpg;1510387284
3276220000039;http://world-fr.openfoodfacts.org/produit/3276220000039/l-oreillette-du-languedoc-les-biscuits-de-mel;L'Oreillette du Languedoc;Les Biscuits de Mél;Carrefour;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1510598438
3276220000169;http://world-fr.openfoodfacts.org/produit/3276220000169/le-figuier-les-biscuits-de-mel;Le Figuier;Les Biscuits de Mél;Monoprix;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;;;1507141387
3276220000275;http://world-fr.openfoodfacts.org/produit/3276220000275/l-oranger-les-biscuits-de-mel;L'Oranger;Les biscuits de Mel,Sud de France;Leclerc;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/622/000/0275/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/327/622/000/0275/front.4.200.jpg;1499355568
3276990000031;http://world-fr.openfoodfacts.org/produit/3276990000031/la-galette-goulebeneze;La Galette Goulebenéze;La Galette Goulebenéze;Leclerc;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/699/000/0031/front.13.400.jpg;http://fr.openfoodfacts.org/images/products/327/699/000/0031/front.13.200.jpg;1504182251
3277735225238;http://world-fr.openfoodfacts.org/produit/3277735225238/sables-pur-beurre-vedere;Sablés Pur Beurre;Védère;Biscuiterie Védère;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés;Biscuits;France;;;1488053589
3277735225474;http://world-fr.openfoodfacts.org/produit/3277735225474/sables-des-pyrenees-au-chocolat-vedere;Sablés des Pyrénées au chocolat;Védère;Biscuiterie Védère;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-sables;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/773/522/5474/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/327/773/522/5474/front.3.200.jpg;1503866922
3279130106921;http://world-fr.openfoodfacts.org/produit/3279130106921/assortiments-de-pains-d-epices-enrobes-de-sucre-et-de-chocolat-fortwenger;Assortiments de Pains d'Épices Enrobés de Sucre et de Chocolat;Fortwenger;;d;Pains d'épices,Biscuits au chocolat;Biscuits;France;;;1511092906
3279130108611;http://world-fr.openfoodfacts.org/produit/3279130108611/les-petites-langues-aux-amandes-et-aux-fruits-maison-fortwenger;Les Petites Langues aux Amandes et aux Fruits;Maison Fortwenger,Fortwenger;Boutique Fortwenger;c;Snacks sucrés,Biscuits et gâteaux,Prianiki,Pains d'épices,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/913/010/8611/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/327/913/010/8611/front.8.200.jpg;1488108796
3279130109762;http://world-fr.openfoodfacts.org/produit/3279130109762/assortiment-de-petits-gateaux-biscuiterie-de-l-oncle-hansi;Assortiment de Petits Gâteaux;Biscuiterie de l’Oncle Hansi,Fortwenger;Fortwenger;e;Biscuits secs,Bredeles;Biscuits;France;;;1510866402
3279130109953;http://world-fr.openfoodfacts.org/produit/3279130109953/palets-aux-noix-de-cajou-fortwenger;Palets aux noix de Cajou;Fortwenger;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/327/913/010/9953/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/327/913/010/9953/front.5.200.jpg;1511041400
3279130110560;http://world-fr.openfoodfacts.org/produit/3279130110560/petits-gateaux-souabes-la-biscuiterie-de-l-oncle-hansi;Petits Gâteaux Souabes;La Biscuiterie de l’Oncle Hansi;;d;Biscuits secs,Bredeles;Biscuits;France;;;1510520201
3281322051001;http://world-fr.openfoodfacts.org/produit/3281322051001/maxi-galette-au-gout-amande-erte;Maxi Galette au goût Amande;Erté;;d;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/328/132/205/1001/front.22.400.jpg;http://fr.openfoodfacts.org/images/products/328/132/205/1001/front.22.200.jpg;1460229320
3281580123250;http://world-fr.openfoodfacts.org/produit/3281580123250/curbelets-pur-beurre-bio-biscuiterie-du-quercy;Curbelets Pur Beurre Bio;Biscuiterie du Quercy;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au beurre;Biscuits;France;;;1514395477
3286790020153;http://world-fr.openfoodfacts.org/produit/3286790020153/palets-amandes-astruc-patisserie;Palets Amandes;Astruc Pâtisserie;;e;fr:Biscuits sablés;Biscuits;France;;;1510952489
3286790100671;http://world-fr.openfoodfacts.org/produit/3286790100671/tuiles-au-chocolat-astruc-patisserie;Tuiles au chocolat;Astruc Pâtisserie;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/328/679/010/0671/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/328/679/010/0671/front.4.200.jpg;1510412745
3286790104938;http://world-fr.openfoodfacts.org/produit/3286790104938/cigarettes-petit-modele-pur-beurre-astruc-patisserie;Cigarettes Petit Modèle Pur Beurre;Astruc Pâtisserie;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Cigarettes;Biscuits;France;;;1495519557
3288131600314;http://world-fr.openfoodfacts.org/produit/3288131600314/mini-jungle-kalibio;Mini Jungle;Kalibio;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/328/813/160/0314/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/328/813/160/0314/front.8.200.jpg;1497969837
3291030011082;http://world-fr.openfoodfacts.org/produit/3291030011082/galettes-bretonnes-pur-beurre-k-erwan;Galettes Bretonnes Pur Beurre;K’erwan;;e;Biscuits sablés;Biscuits;France;;;1509744163
3291030607001;http://world-fr.openfoodfacts.org/produit/3291030607001/palets-pur-beurre-la-palais-de-la-gourmandise;Palets Pur Beurre;La Palais De La Gourmandise;;e;Biscuits sablés;Biscuits;France;;;1512242670
3292590825355;http://world-fr.openfoodfacts.org/produit/3292590825355/choco-pancakes-thiriet;Choco pancakes;Thiriet;;d;Biscuits au chocolat;Biscuits;France;;;1486295098
3293680021015;http://world-fr.openfoodfacts.org/produit/3293680021015/palets-au-beurre-bio-roc;Palets Au Beurre;Bio Roc;;e;Biscuits sablés;Biscuits;France;;;1511024740
3293680210129;http://world-fr.openfoodfacts.org/produit/3293680210129/palets-bretons-bio-kerhoel;Palets Bretons Bio;Kerhoël;;e;Palets bretons,Biscuits sablés;Biscuits;France;;;1507459382
3293682102101;http://world-fr.openfoodfacts.org/produit/3293682102101/galettes-fines-de-bretagne-bio-roc-helou;Galettes Fines de Bretagne;Bio Roc Hélou;;e;Biscuits sablés;Biscuits;France;;;1506790817
3300081001208;http://world-fr.openfoodfacts.org/produit/3300081001208/les-craquelins-de-saint-malo-nature;Les Craquelins de Saint Malo Nature;Les Craquelins de Saint Malo;Carrefour;a;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:Craquelins;Biscuits;France;http://fr.openfoodfacts.org/images/products/330/008/100/1208/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/330/008/100/1208/front.7.200.jpg;1510127346
3300081002205;http://world-fr.openfoodfacts.org/produit/3300081002205/le-craquelins-de-saint-malo-gout-sucre-les-craquelins-de-saint-malo;Le Craquelins de Saint Malo Gout Sucré;Les Craquelins de Saint Malo;Carrefour;a;Snacks sucrés,Biscuits et gâteaux,Biscuits,Craquelins;Biscuits;France;http://fr.openfoodfacts.org/images/products/330/008/100/2205/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/330/008/100/2205/front.7.200.jpg;1450607724
3300085002201;http://world-fr.openfoodfacts.org/produit/3300085002201/mini-malo-nature-les-craquelins-de-saint-malo;Mini Malo Nature Les Craquelins de Saint Malo;Les craquelins de saint malo;Monoprix;a;Snacks sucrés,Biscuits et gâteaux,Snacks salés,Apéritif,Biscuits,Mini Toasts;Biscuits;France;http://fr.openfoodfacts.org/images/products/330/008/500/2201/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/330/008/500/2201/front.5.200.jpg;1487943324
3300085003307;http://world-fr.openfoodfacts.org/produit/3300085003307/mini-malo-graines-de-lin-les-craquelins-de-saint-malo;Mini Malo graines de lin Les Craquelins de Saint Malo;Les Craquelins de Saint Malo;Monoprix;a;Snacks sucrés,Biscuits et gâteaux,Snacks salés,Apéritif,Biscuits,Mini toasts graines de lin;Biscuits;France;http://fr.openfoodfacts.org/images/products/330/008/500/3307/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/330/008/500/3307/front.5.200.jpg;1449579429
3300085005301;http://world-fr.openfoodfacts.org/produit/3300085005301/mini-malo-pavot-et-graines-de-lin-les-craquelins-de-saint-malo;Mini Malo Pavot et graines de lin Les Craquelins de Saint Malo;Les Craquelins de Saint Malo;Monoprix;a;en:sugary-snacks, en:biscuits-and-cakes, en:salty-snacks, en:appetizers, en:biscuits, fr:Mini Toasts Pavot et graines de lin;Biscuits;France;http://fr.openfoodfacts.org/images/products/330/008/500/5301/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/330/008/500/5301/front.5.200.jpg;1502470556
3307484001057;http://world-fr.openfoodfacts.org/produit/3307484001057/les-canistrelli-a-l-anis-vert-biscuiterie-castellane;Les Canistrelli à l'Anis Vert;Biscuiterie Castellane;;d;Biscuits secs,Canistrelli;Biscuits;France;;;1488380021
3322680009560;http://world-fr.openfoodfacts.org/produit/3322680009560/break-up-chocolat-fondant-et-almond-chunks-whaou;Break Up (chocolat fondant et almond chunks);Whaou!;Casino;e;biscuits,snacks;Biscuits;France;http://fr.openfoodfacts.org/images/products/332/268/000/9560/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/332/268/000/9560/front.7.200.jpg;1427990202
3322680009577;http://world-fr.openfoodfacts.org/produit/3322680009577/break-up-4-crepes-choco-caramel-crunchy-balls-whaou;Break Up 4 crêpes Choco Caramel & Crunchy Balls;Whaou!;Cora;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Crêpes et galettes,Crêpes,Biscuits au chocolat,Crêpes fourrées;Biscuits;France;http://fr.openfoodfacts.org/images/products/332/268/000/9577/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/332/268/000/9577/front.8.200.jpg;1434992607
3324332009560;http://world-fr.openfoodfacts.org/produit/3324332009560/break-up-crepes-chocolat-almond-chunks-whaou;Break Up Crêpes chocolat & almond chunks;Whaou!;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Crêpes fourrées;Biscuits;France;http://fr.openfoodfacts.org/images/products/332/433/200/9560/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/332/433/200/9560/front.5.200.jpg;1456841653
3328079033253;http://world-fr.openfoodfacts.org/produit/3328079033253/galettes-bretonnes-pur-beurre-biscuiterie-joubard;Galettes Bretonnes Pur Beurre;Biscuiterie Joubard;;e;Galettes Bretonnes,Biscuits sablés,Biscuits pur beurre;Biscuits;France;;;1506514631
3328079152213;http://world-fr.openfoodfacts.org/produit/3328079152213/biscuiterie-joubard-galettes-beurres-nappees-cacao;Biscuiterie Joubard - Galettes beurres nappées cacao;Biscuiterie Joubard;Biscuiterie Joubard;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1447589100
3328481290008;http://world-fr.openfoodfacts.org/produit/3328481290008/les-florentins-chocolat-lait-et-orange-michel-chatillon;Les Florentins ® Chocolat lait et orange;Michel Chatillon;Carrefour;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/332/848/129/0008/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/332/848/129/0008/front.9.200.jpg;1449250316
3329221000536;http://world-fr.openfoodfacts.org/produit/3329221000536/lunettes-a-l-abricot-les-douceurs-de-jacquemart;Lunettes à l'abricot;Les douceurs de jacquemart;;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/332/922/100/0536/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/332/922/100/0536/front.10.200.jpg;1488283538
3329221000581;http://world-fr.openfoodfacts.org/produit/3329221000581/lunettes-a-la-framboise-les-douceurs-de-jacquemart;Lunettes à la Framboise;Les douceurs de jacquemart;;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/332/922/100/0581/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/332/922/100/0581/front.10.200.jpg;1484808008
3329489030023;http://world-fr.openfoodfacts.org/produit/3329489030023/petit-beurre-au-chocolat-au-lait-bioshok;Petit beurre au chocolat au lait;Bioshok;Bio14;e;Biscuits au chocolat au lait;Biscuits;France;;;1510050453
3329489030030;http://world-fr.openfoodfacts.org/produit/3329489030030/petit-beurre-au-chocolat-noir-bioshok;Petit Beurre au chocolat noir;Bioshok;Bio14;e;Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;;;1469804850
3329489030047;http://world-fr.openfoodfacts.org/produit/3329489030047/petit-dejeuner-miel-chocolat-bioshok;Petit-Déjeuner miel-chocolat;Bioshok;Bio14;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;;;1514100811
3329489041111;http://world-fr.openfoodfacts.org/produit/3329489041111/triangles-feuilletes-sesame-pavot-aperi-bio;Triangles Feuilletés Sésame-Pavot;Apéri Bio;Bio14;e;Snacks sucrés,Biscuits et gâteaux,Snacks salés,Apéritif,Biscuits,Biscuits apéritifs,Biscuits feuilletés;Biscuits;France;;;1490954293
3334100025715;http://world-fr.openfoodfacts.org/produit/3334100025715/charles-vii-pur-beurre-fossier;Charles VII pur beurre;Fossier,Maison Fossier;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/333/410/002/5715/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/333/410/002/5715/front.3.200.jpg;1459166351
3335440221027;http://world-fr.openfoodfacts.org/produit/3335440221027/croquants-pomme-tatin-le-verger-des-abeilles;Croquants Pomme Tatin;Le Verger des Abeilles;Super U;d;Biscuits secs;Biscuits;France;;;1500066420
3337442012030;http://world-fr.openfoodfacts.org/produit/3337442012030/palmiers-de-bretagne-jacques-menou;Palmiers de Bretagne;Jacques MENOU;Casino;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits feuilletés;Biscuits;France;;;1502819831
